#Gc logAge  M_H  m_ini    mu0   Av    mratio  Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F275W1mag  F336W1mag  F475Wmag  F814Wmag  F110Wmag  F160Wmag  F098Mmag  F127Mmag  F139Mmag  F153Mmag  TiOmag  CNmag   Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag
 3  10.110 -2.19  0.19038 18.350  0.223 0.00   0.189 -1.986  3.6213  5.137    1  0.000  0.545     0.00     0.00 -1 -8.08e-16      0.00 7.369e-01 2.630e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 28.085 33.251 31.083 29.655 27.486 26.782 26.144 27.076 26.509 26.360 26.137 27.544 27.418 26.577 26.039 25.870 25.666 25.626 25.586 25.555 25.486 
 3  10.110 -2.19  0.37381 18.350  0.230 0.00   0.373 -1.394  3.6558  4.978    1  0.000  0.545     0.00     0.00 -1 -2.66e-15      0.00 7.425e-01 2.574e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.996e-05 26.604 30.599 28.877 27.870 25.997 25.383 24.795 25.647 25.134 24.993 24.786 26.044 25.933 25.194 24.702 24.545 24.391 24.363 24.327 24.294 24.266 
 3  10.110 -2.19  0.18297 18.400  0.156 0.94   0.181 -2.024  3.6192  5.150    1  0.000  0.545     0.00     0.00 -1 -7.43e-16      0.00 7.369e-01 2.630e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 27.547 32.845 30.620 29.152 26.950 26.236 25.595 26.533 25.961 25.812 25.588 27.009 26.881 26.029 25.490 25.322 25.112 25.069 25.031 25.004 24.926 
 3  10.110 -2.19  0.34671 18.400  0.186 0.97   0.346 -1.461  3.6512  4.995    1  0.000  0.544     0.00     0.00 -1 -2.25e-15      0.00 7.378e-01 2.621e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.000e-04 26.107 30.282 28.496 27.417 25.500 24.871 24.276 25.140 24.619 24.477 24.267 25.548 25.435 24.681 24.181 24.020 23.859 23.829 23.792 23.757 23.725 
 3  10.110 -2.19  0.12946 18.450  0.201 0.00   0.129 -2.388  3.5967  5.276    1  0.000  0.545     0.00     0.00 -1  -3.3e-16      0.00 7.398e-01 2.601e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 29.191 35.314 32.718 31.008 28.596 27.827 27.174 28.143 27.538 27.392 27.166 28.662 28.525 27.610 27.070 26.918 26.659 26.605 26.575 26.565 26.433 
 3  10.110 -2.19  0.36370 18.450  0.175 0.00   0.363 -1.419  3.6540  4.985    1  0.000  0.544     0.00     0.00 -1 -2.51e-15      0.00 7.400e-01 2.599e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 26.767 30.818 29.077 28.046 26.159 25.541 24.951 25.806 25.291 25.150 24.942 26.207 26.095 25.352 24.857 24.698 24.542 24.514 24.478 24.444 24.415 
 3  10.110 -2.19  0.13908 18.450  0.167 0.88   0.138 -2.308  3.6022  5.248    1  0.000  0.545     0.00     0.00 -1  -3.1e-16      0.00 7.388e-01 2.611e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 28.424 34.516 31.941 30.238 27.829 27.061 26.409 27.376 26.771 26.626 26.401 27.895 27.758 26.843 26.306 26.155 25.894 25.840 25.810 25.799 25.666 
 3  10.110 -2.19  0.46118 18.500  0.224 0.00   0.460 -1.144  3.6767  4.904    1  0.000  0.545     0.00     0.00 -1  -4.7e-15      0.00 7.510e-01 2.489e-01 1.796e-05 4.846e-06 4.395e-05 -1.000 1.000e-04 26.130 29.457 27.963 27.246 25.533 24.968 24.410 25.216 24.732 24.598 24.400 25.575 25.472 24.789 24.324 24.188 24.058 24.035 24.007 23.980 23.958 
 3  10.110 -2.19  0.11149 18.500  0.192 0.98   0.111 -2.610  3.5761  5.349    1  0.000  0.545     0.00     0.00 -1 -1.96e-16      0.00 7.427e-01 2.572e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 29.085 36.568 33.744 31.259 28.525 27.690 27.014 28.032 27.381 27.231 27.008 28.592 28.446 27.459 26.908 26.738 26.447 26.390 26.338 26.306 26.169 
 3  10.110 -2.19  0.28933 18.500  0.215 0.99   0.288 -1.612  3.6418  5.028    1  0.000  0.545     0.00     0.00 -1 -1.53e-15      0.00 7.370e-01 2.629e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 26.556 31.017 29.127 27.941 25.952 25.301 24.691 25.577 25.042 24.897 24.683 26.003 25.886 25.106 24.592 24.427 24.254 24.222 24.182 24.146 24.107 
 3  10.110 -2.19  0.50554 18.550  0.191 0.00   0.505 -0.992  3.6904  4.847    1  0.000  0.545     0.00     0.00 -1 -6.79e-15      0.00 7.548e-01 2.451e-01 1.771e-05 4.779e-06 4.335e-05 -1.000 9.976e-05 25.800 28.715 27.361 26.829 25.215 24.682 24.141 24.919 24.453 24.323 24.131 25.254 25.156 24.508 24.060 23.937 23.823 23.802 23.780 23.758 23.736 
 3  10.110 -2.19  0.15690 18.600  0.204 0.94   0.156 -2.174  3.6109  5.201    1  0.000  0.545     0.00     0.00 -1 -3.96e-16      0.00 7.375e-01 2.624e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 28.133 33.768 31.393 29.825 27.537 26.800 26.153 27.105 26.519 26.371 26.146 27.599 27.467 26.589 26.048 25.885 25.656 25.609 25.575 25.556 25.456 
 3  10.110 -2.19  0.51115 18.600  0.186 0.00   0.511 -0.969  3.6927  4.837    1  0.000  0.545     0.00     0.00 -1 -7.21e-15      0.00 7.588e-01 2.411e-01 1.744e-05 4.707e-06 4.269e-05 -1.000 9.944e-05 25.791 28.640 27.309 26.807 25.209 24.681 24.143 24.917 24.453 24.323 24.132 25.248 25.150 24.508 24.063 23.942 23.831 23.809 23.788 23.767 23.745 
 3  10.110 -2.19  0.61887 18.600  0.176 0.81   0.618 -0.505  3.7450  4.666    1  0.000  0.543     0.00     0.00 -1 -2.32e-14      0.00 8.079e-01 1.920e-01 1.417e-05 3.830e-06 3.479e-05 -1.000 6.616e-05 24.330 26.162 25.217 25.164 23.823 23.368 22.876 23.580 23.159 23.039 22.864 23.854 23.769 23.208 22.808 22.718 22.642 22.627 22.616 22.601 22.572 
 3  10.110 -2.19  0.13952 18.600  0.206 0.00   0.139 -2.304  3.6025  5.247    1  0.000  0.545     0.00     0.00 -1 -3.09e-16      0.00 7.388e-01 2.611e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 29.131 35.025 32.533 30.889 28.536 27.782 27.131 28.092 27.496 27.350 27.124 28.600 28.465 27.567 27.026 26.869 26.624 26.574 26.542 26.528 26.411 
 3  10.110 -2.19  0.14651 18.650  0.187 0.92   0.146 -2.246  3.6065  5.226    1  0.000  0.545     0.00     0.00 -1 -2.95e-16      0.00 7.381e-01 2.618e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 28.400 34.247 31.778 30.148 27.805 27.053 26.403 27.363 26.768 26.622 26.396 27.868 27.734 26.840 26.298 26.140 25.898 25.848 25.815 25.801 25.686 
 3  10.110 -2.19  0.37337 18.650  0.195 0.84   0.372 -1.395  3.6557  4.978    1  0.000  0.545     0.00     0.00 -1 -2.65e-15      0.00 7.424e-01 2.575e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 26.328 30.450 28.685 27.629 25.722 25.096 24.502 25.364 24.845 24.703 24.494 25.770 25.657 24.906 24.407 24.248 24.088 24.059 24.022 23.988 23.956 
 3  10.110 -2.19  0.18652 18.650  0.198 0.00   0.185 -2.006  3.6202  5.143    1  0.000  0.545     0.00     0.00 -1 -7.73e-16      0.00 7.369e-01 2.630e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 28.435 33.641 31.456 30.016 27.837 27.129 26.490 27.424 26.856 26.707 26.483 27.895 27.768 26.923 26.386 26.217 26.011 25.970 25.931 25.901 25.829 
 3  10.110 -2.19  0.16888 18.700  0.187 0.00   0.168 -2.097  3.6153  5.174    1  0.000  0.545     0.00     0.00 -1 -6.35e-16      0.00 7.370e-01 2.629e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 28.713 34.107 31.839 30.342 28.116 27.395 26.752 27.695 27.119 26.970 26.745 28.175 28.047 27.187 26.647 26.481 26.265 26.222 26.185 26.160 26.076 
 3  10.110 -2.19  0.12519 18.700  0.188 0.00   0.124 -2.441  3.5918  5.293    1  0.000  0.545     0.00     0.00 -1 -2.91e-16      0.00 7.405e-01 2.594e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 29.573 35.897 33.207 31.441 28.977 28.197 27.544 28.516 27.903 27.760 27.536 29.045 28.906 27.977 27.443 27.297 27.022 26.965 26.937 26.928 26.783 
 3  10.110 -2.19  0.11054 18.750  0.220 0.00   0.110 -2.622  3.5750  5.353    1  0.000  0.545     0.00     0.00 -1 -1.91e-16      0.00 7.429e-01 2.570e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 30.075 37.523 34.698 32.238 29.513 28.680 28.005 29.021 28.371 28.222 27.999 29.580 29.435 28.450 27.900 27.731 27.440 27.382 27.332 27.301 27.163 
 3  10.110 -2.19  0.12495 18.750  0.195 0.00   0.124 -2.444  3.5915  5.294    1  0.000  0.545     0.00     0.00 -1 -2.89e-16      0.00 7.405e-01 2.594e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 29.630 35.966 33.271 31.501 29.035 28.253 27.601 28.573 27.960 27.817 27.593 29.103 28.963 28.033 27.500 27.354 27.078 27.021 26.993 26.985 26.838 
 3  10.110 -2.19  0.35932 18.750  0.195 0.00   0.359 -1.430  3.6533  4.988    1  0.000  0.544     0.00     0.00 -1 -2.45e-15      0.00 7.389e-01 2.610e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.000e-04 27.094 31.171 29.420 28.379 26.487 25.866 25.275 26.132 25.616 25.475 25.267 26.535 26.422 25.677 25.181 25.022 24.865 24.836 24.800 24.766 24.737 
 3  10.110 -2.19  0.11649 18.800  0.220 0.00   0.116 -2.548  3.5818  5.329    1  0.000  0.545     0.00     0.00 -1 -2.27e-16      0.00 7.419e-01 2.580e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 29.941 36.780 33.945 31.942 29.354 28.546 27.889 28.875 28.244 28.101 27.880 29.423 29.280 28.320 27.789 27.645 27.347 27.286 27.255 27.243 27.082 
 3  10.110 -2.19  0.27034 18.800  0.231 0.00   0.269 -1.668  3.6385  5.042    1  0.000  0.545     0.00     0.00 -1 -1.36e-15      0.00 7.370e-01 2.629e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 27.741 32.303 30.376 29.153 27.137 26.478 25.863 26.757 26.218 26.071 25.856 27.190 27.071 26.282 25.763 25.597 25.420 25.387 25.347 25.310 25.267 
 3  10.110 -2.19  0.13062 18.800  0.211 0.80   0.130 -2.379  3.5973  5.272    1  0.000  0.545     0.00     0.00 -1 -3.27e-16      0.00 7.396e-01 2.603e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 29.104 35.537 32.933 31.057 28.527 27.729 27.063 28.057 27.431 27.282 27.057 28.593 28.452 27.506 26.957 26.793 26.524 26.469 26.426 26.402 26.276 
 3  10.110 -2.19  0.11089 18.850  0.206 0.00   0.110 -2.618  3.5754  5.352    1  0.000  0.545     0.00     0.00 -1 -1.93e-16      0.00 7.428e-01 2.571e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 30.164 37.576 34.751 32.317 29.600 28.769 28.096 29.110 28.461 28.312 28.090 29.668 29.523 28.539 27.990 27.823 27.532 27.474 27.425 27.395 27.255 
 3  10.110 -2.19  0.10229 18.850  0.187 0.00   0.102 -2.745  3.5625  5.394    1  0.000  0.545     0.00     0.00 -1 -1.42e-16      0.00 7.444e-01 2.555e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 30.482 38.760 35.884 32.876 29.947 29.074 28.378 29.434 28.754 28.598 28.374 30.013 29.863 28.836 28.267 28.081 27.784 27.729 27.658 27.607 27.489 
 3  10.110 -2.19  0.28778 18.900  0.199 0.79   0.286 -1.617  3.6415  5.030    1  0.000  0.545     0.00     0.00 -1 -1.51e-15      0.00 7.370e-01 2.629e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 27.185 31.780 29.843 28.609 26.582 25.919 25.302 26.200 25.658 25.511 25.295 26.635 26.516 25.722 25.202 25.035 24.856 24.822 24.782 24.745 24.701 
 3  10.110 -2.19  0.16096 18.900  0.231 0.00   0.160 -2.148  3.6124  5.192    1  0.000  0.545     0.00     0.00 -1 -4.65e-16      0.00 7.373e-01 2.626e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 29.040 34.546 32.229 30.698 28.443 27.715 27.070 28.018 27.437 27.288 27.063 28.504 28.374 27.506 26.965 26.800 26.578 26.533 26.498 26.476 26.384 
 3  10.110 -2.19  0.15402 18.950  0.215 0.00   0.153 -2.193  3.6098  5.208    1  0.000  0.545     0.00     0.00 -1 -3.53e-16      0.00 7.376e-01 2.623e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 29.202 34.808 32.446 30.886 28.605 27.871 27.224 28.175 27.590 27.442 27.217 28.667 28.536 27.660 27.119 26.956 26.728 26.682 26.647 26.628 26.530 
 3  10.110 -2.19  0.60629 18.950  0.216 0.00   0.606 -0.563  3.7374  4.685    1  0.000  0.543     0.00     0.00 -1    -2e-14      0.00 8.033e-01 1.966e-01 1.447e-05 3.910e-06 3.550e-05 -1.000 9.882e-05 25.127 26.896 25.944 25.930 24.628 24.188 23.706 24.395 23.983 23.865 23.695 24.657 24.575 24.031 23.642 23.560 23.496 23.481 23.475 23.464 23.432 
 3  10.110 -2.19  0.36278 19.000  0.207 0.85   0.362 -1.421  3.6539  4.985    1  0.000  0.544     0.00     0.00 -1  -2.5e-15      0.00 7.398e-01 2.601e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.000e-04 26.731 30.903 29.120 28.043 26.124 25.495 24.899 25.764 25.243 25.100 24.890 26.173 26.059 25.304 24.803 24.643 24.481 24.451 24.414 24.379 24.347 
 3  10.110 -2.19  0.11778 19.000  0.215 0.89   0.117 -2.532  3.5833  5.323    1  0.000  0.545     0.00     0.00 -1 -2.35e-16      0.00 7.417e-01 2.582e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 29.537 36.611 33.773 31.635 28.965 28.140 27.472 28.478 27.833 27.686 27.465 29.034 28.889 27.911 27.368 27.209 26.914 26.855 26.811 26.786 26.640 
 3  10.110 -2.19  0.20320 19.050  0.243 0.00   0.202 -1.920  3.6249  5.114    1  0.000  0.545     0.00     0.00 -1 -9.33e-16      0.00 7.367e-01 2.632e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 28.619 33.649 31.541 30.154 28.020 27.325 26.689 27.616 27.054 26.905 26.683 28.077 27.952 27.121 26.586 26.414 26.217 26.179 26.138 26.103 26.042 
 3  10.110 -2.19  0.12972 19.050  0.176 0.97   0.129 -2.386  3.5968  5.275    1  0.000  0.545     0.00     0.00 -1 -3.29e-16      0.00 7.397e-01 2.602e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 29.090 35.287 32.658 30.926 28.495 27.722 27.069 28.039 27.431 27.286 27.061 28.562 28.424 27.503 26.966 26.816 26.551 26.495 26.467 26.457 26.320 
 3  10.110 -2.19  0.50924 19.050  0.201 0.00   0.509 -0.977  3.6919  4.841    1  0.000  0.545     0.00     0.00 -1 -7.06e-15      0.00 7.574e-01 2.425e-01 1.753e-05 4.731e-06 4.292e-05 -1.000 9.957e-05 26.261 29.133 27.794 27.281 25.679 25.148 24.609 25.385 24.920 24.790 24.599 25.717 25.619 24.975 24.529 24.407 24.295 24.274 24.253 24.231 24.209 
 3  10.110 -2.19  0.25911 19.100  0.207 0.71   0.258 -1.701  3.6366  5.050    1  0.000  0.545     0.00     0.00 -1 -1.27e-15      0.00 7.370e-01 2.629e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.990e-05 27.701 32.492 30.482 29.180 27.100 26.420 25.795 26.706 26.155 26.007 25.788 27.155 27.033 26.220 25.693 25.526 25.337 25.300 25.260 25.226 25.171 
 3  10.110 -2.19  0.11213 19.100  0.204 0.00   0.111 -2.602  3.5768  5.347    1  0.000  0.545     0.00     0.00 -1    -2e-16      0.00 7.426e-01 2.573e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 30.375 37.661 34.833 32.495 29.807 28.980 28.311 29.319 28.673 28.526 28.304 29.875 29.730 28.752 28.207 28.044 27.752 27.693 27.648 27.622 27.478 
 3  10.110 -2.19  0.19387 19.100  0.187 0.77   0.192 -1.968  3.6223  5.131    1  0.000  0.545     0.00     0.00 -1  -8.4e-16      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 28.310 33.604 31.387 29.919 27.713 26.997 26.356 27.295 26.722 26.573 26.349 27.772 27.644 26.790 26.251 26.084 25.872 25.829 25.791 25.764 25.684 
 3  10.110 -2.19  0.13509 19.150  0.221 0.94   0.134 -2.341  3.5999  5.259    1  0.000  0.545     0.00     0.00 -1 -3.18e-16      0.00 7.392e-01 2.607e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 29.107 35.197 32.617 30.916 28.512 27.745 27.092 28.060 27.456 27.310 27.085 28.577 28.441 27.528 26.988 26.836 26.578 26.524 26.495 26.484 26.353 
 3  10.110 -2.19  0.14450 19.150  0.218 0.85   0.144 -2.263  3.6053  5.232    1  0.000  0.545     0.00     0.00 -1 -2.99e-16      0.00 7.383e-01 2.616e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 29.048 35.033 32.508 30.837 28.452 27.691 27.040 28.004 27.402 27.257 27.032 28.518 28.382 27.474 26.937 26.784 26.528 26.476 26.445 26.432 26.306 
 3  10.110 -2.19  0.16816 19.150  0.197 0.74   0.167 -2.102  3.6151  5.176    1  0.000  0.545     0.00     0.00 -1 -6.19e-16      0.00 7.370e-01 2.629e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 28.779 34.401 32.048 30.482 28.182 27.441 26.795 27.748 27.159 27.012 26.788 28.244 28.112 27.229 26.692 26.532 26.295 26.247 26.214 26.194 26.088 
 3  10.110 -2.19  0.61544 19.150  0.193 0.00   0.615 -0.521  3.7430  4.671    1  0.000  0.543     0.00     0.00 -1 -2.23e-14      0.00 8.066e-01 1.933e-01 1.425e-05 3.852e-06 3.499e-05 -1.000 7.565e-05 25.221 26.889 25.978 26.006 24.736 24.306 23.832 24.510 24.104 23.988 23.820 24.764 24.683 24.151 23.769 23.692 23.632 23.619 23.613 23.602 23.569 
 3  10.110 -2.19  0.20930 19.150  0.195 0.00   0.208 -1.890  3.6265  5.104    1  0.000  0.545     0.00     0.00 -1 -9.91e-16      0.00 7.367e-01 2.632e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 28.644 33.615 31.533 30.164 28.045 27.354 26.720 27.644 27.085 26.935 26.713 28.102 27.977 27.151 26.617 26.445 26.251 26.214 26.172 26.136 26.079 
 3  10.110 -2.19  0.37126 19.150  0.155 0.00   0.370 -1.400  3.6553  4.980    1  0.000  0.544     0.00     0.00 -1 -2.62e-15      0.00 7.418e-01 2.581e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 27.420 31.429 29.702 28.689 26.813 26.197 25.609 26.462 25.948 25.807 25.600 26.860 26.748 26.009 25.516 25.358 25.204 25.176 25.140 25.107 25.079 
 3  10.110 -2.19  0.31479 19.150  0.191 0.00   0.314 -1.541  3.6461  5.012    1  0.000  0.544     0.00     0.00 -1  -1.8e-15      0.00 7.371e-01 2.628e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 27.772 32.086 30.250 29.119 27.167 26.527 25.925 26.800 26.272 26.128 25.917 27.217 27.101 26.335 25.828 25.665 25.498 25.467 25.429 25.393 25.358 
 3  10.110 -2.19  0.12540 19.200  0.228 0.00   0.125 -2.438  3.5920  5.292    1  0.000  0.545     0.00     0.00 -1 -2.93e-16      0.00 7.404e-01 2.595e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 30.066 36.381 33.696 31.932 29.471 28.691 28.038 29.010 28.398 28.254 28.030 29.539 29.400 28.471 27.937 27.790 27.516 27.459 27.431 27.423 27.278 
 3  10.110 -2.19  0.24055 19.200  0.193 0.00   0.239 -1.771  3.6329  5.070    1  0.000  0.545     0.00     0.00 -1 -1.16e-15      0.00 7.369e-01 2.630e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.993e-05 28.396 33.151 31.150 29.859 27.795 27.121 26.497 27.405 26.856 26.708 26.490 27.849 27.728 26.921 26.395 26.226 26.042 26.006 25.965 25.929 25.880 
 3  10.110 -2.19  0.28377 19.200  0.230 0.00   0.282 -1.629  3.6408  5.032    1  0.000  0.545     0.00     0.00 -1 -1.47e-15      0.00 7.370e-01 2.629e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.996e-05 28.042 32.527 30.628 29.433 27.438 26.784 26.173 27.062 26.526 26.380 26.165 27.489 27.371 26.589 26.074 25.909 25.735 25.702 25.663 25.626 25.586 
 3  10.110 -2.19  0.21868 19.250  0.202 0.00   0.217 -1.854  3.6284  5.094    1  0.000  0.545     0.00     0.00 -1 -1.04e-15      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 28.655 33.560 31.503 30.157 28.055 27.369 26.738 27.657 27.101 26.952 26.731 28.111 27.987 27.167 26.635 26.464 26.273 26.236 26.195 26.159 26.104 
 3  10.110 -2.19  0.13735 19.300  0.211 0.00   0.137 -2.323  3.6012  5.253    1  0.000  0.545     0.00     0.00 -1 -3.13e-16      0.00 7.390e-01 2.609e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 29.876 35.819 33.305 31.647 29.281 28.524 27.872 28.836 28.238 28.091 27.865 29.345 29.210 28.309 27.767 27.611 27.364 27.312 27.281 27.269 27.148 
 3  10.110 -2.19  0.26182 19.300  0.231 0.88   0.261 -1.693  3.6371  5.048    1  0.000  0.545     0.00     0.00 -1 -1.29e-15      0.00 7.370e-01 2.629e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.996e-05 27.683 32.380 30.402 29.131 27.081 26.410 25.789 26.693 26.147 26.000 25.782 27.134 27.014 26.212 25.688 25.519 25.337 25.302 25.261 25.225 25.177 
 3  10.110 -2.19  0.13960 19.300  0.199 0.00   0.139 -2.304  3.6025  5.246    1  0.000  0.545     0.00     0.00 -1 -3.09e-16      0.00 7.388e-01 2.611e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 29.830 35.721 33.230 31.587 29.234 28.480 27.829 28.791 28.195 28.048 27.822 29.298 29.163 28.266 27.724 27.567 27.323 27.272 27.240 27.227 27.110 
 3  10.110 -2.19  0.43275 19.300  0.178 0.00   0.432 -1.232  3.6688  4.932    1  0.000  0.545     0.00     0.00 -1 -3.83e-15      0.00 7.504e-01 2.495e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.994e-05 27.150 30.727 29.148 28.322 26.549 25.965 25.396 26.219 25.724 25.588 25.386 26.593 26.486 25.783 25.307 25.163 25.025 24.999 24.969 24.939 24.916 
 3  10.110 -2.19  0.13569 19.350  0.218 0.00   0.135 -2.336  3.6003  5.258    1  0.000  0.545     0.00     0.00 -1 -3.17e-16      0.00 7.391e-01 2.608e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 29.961 35.941 33.410 31.741 29.366 28.606 27.954 28.919 28.319 28.173 27.947 29.430 29.295 28.391 27.849 27.694 27.444 27.392 27.361 27.349 27.227 
 3  10.110 -2.19  0.28100 19.350  0.188 0.91   0.279 -1.637  3.6404  5.034    1  0.000  0.545     0.00     0.00 -1 -1.45e-15      0.00 7.370e-01 2.629e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.996e-05 27.550 32.116 30.188 28.963 26.947 26.287 25.672 26.566 26.026 25.880 25.664 26.999 26.880 26.090 25.572 25.405 25.228 25.195 25.155 25.118 25.075 
 3  10.110 -2.19  0.31771 19.350  0.163 0.00   0.317 -1.534  3.6465  5.010    1  0.000  0.544     0.00     0.00 -1 -1.83e-15      0.00 7.372e-01 2.627e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 27.954 32.253 30.422 29.297 27.348 26.710 26.109 26.982 26.455 26.312 26.100 27.398 27.283 26.518 26.012 25.849 25.683 25.652 25.614 25.578 25.543 
 3  10.110 -2.19  0.31007 19.350  0.219 0.00   0.309 -1.553  3.6453  5.014    1  0.000  0.544     0.00     0.00 -1 -1.74e-15      0.00 7.370e-01 2.629e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 28.002 32.341 30.495 29.355 27.396 26.755 26.151 27.028 26.499 26.355 26.143 27.447 27.331 26.562 26.054 25.891 25.723 25.692 25.653 25.617 25.581 
 3  10.110 -2.19  0.13237 19.350  0.188 0.00   0.132 -2.364  3.5983  5.267    1  0.000  0.545     0.00     0.00 -1 -3.23e-16      0.00 7.395e-01 2.604e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 30.030 36.085 33.520 31.829 29.435 28.671 28.017 28.985 28.382 28.237 28.010 29.501 29.364 28.454 27.913 27.759 27.505 27.452 27.422 27.411 27.284 
 3  10.110 -2.19  0.49170 19.400  0.205 0.00   0.491 -1.041  3.6860  4.866    1  0.000  0.545     0.00     0.00 -1 -6.02e-15      0.00 7.523e-01 2.476e-01 1.788e-05 4.824e-06 4.375e-05 -1.000 9.999e-05 26.772 29.819 28.421 27.829 26.183 25.640 25.093 25.881 25.408 25.277 25.083 26.223 26.123 25.464 25.011 24.883 24.764 24.742 24.719 24.695 24.674 
 3  10.110 -2.19  0.15695 19.400  0.204 0.00   0.156 -2.174  3.6109  5.201    1  0.000  0.545     0.00     0.00 -1 -3.96e-16      0.00 7.375e-01 2.624e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 29.605 35.168 32.825 31.278 29.008 28.276 27.630 28.580 27.997 27.848 27.623 29.069 28.939 28.066 27.525 27.361 27.136 27.090 27.055 27.035 26.939 
 3  10.110 -2.19  0.54390 19.400  0.182 0.00   0.543 -0.832  3.7058  4.780    1  0.000  0.544     0.00     0.00 -1 -1.02e-14      0.00 7.820e-01 2.179e-01 1.587e-05 4.284e-06 3.888e-05 -1.000 9.753e-05 26.250 28.746 27.535 27.193 25.687 25.185 24.664 25.412 24.964 24.838 24.653 25.722 25.629 25.017 24.589 24.480 24.383 24.363 24.348 24.331 24.306 
 3  10.110 -2.19  0.32830 19.450  0.223 0.00   0.327 -1.507  3.6482  5.005    1  0.000  0.544     0.00     0.00 -1 -1.98e-15      0.00 7.374e-01 2.625e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 27.988 32.231 30.420 29.316 27.382 26.748 26.149 27.019 26.494 26.351 26.141 27.431 27.317 26.556 26.053 25.891 25.727 25.697 25.659 25.624 25.591 
